PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-11,183.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-11,170.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-11,363.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-11,358.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-11,363.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-11,363.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-11,332.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-11,335.7
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-11,282.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-11,224.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-11,227.0
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-12,182.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-12,181.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-12,183.2
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-12,183.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-12,169.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-12,356.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-12,355.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-12,360.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-12,359.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-12,329.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-12,332.0
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-12,277.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-12,219.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-12,221.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-12,225.2
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-13,181.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-13,181.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-13,184.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-13,182.6
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-13,169.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-13,362.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-13,357.3
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-13,363.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-13,362.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-13,331.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-13,333.5
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-13,277.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-13,217.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-13,219.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-13,221.0
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-14,175.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-14,181.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-14,184.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-14,184.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-14,171.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-14,352.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-14,352.6
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-14,360.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-14,358.2
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-14,334.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-14,336.0
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-14,282.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-14,224.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-14,225.5
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-17,175.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-17,182.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-17,183.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-17,182.6
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-17,170.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-17,362.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-17,356.4
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-17,362.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-17,333.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-17,336.4
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-17,282.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-17,223.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-17,225.5
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-18,186.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-18,188.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-18,189.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-18,187.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-18,173.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-18,364.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-18,361.1
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-18,362.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-18,361.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-18,333.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-18,336.4
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-18,283.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-18,273.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-18,227.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-18,228.0
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-19,194.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-19,193.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-19,195.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-19,190.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-19,175.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-19,364.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-19,357.3
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-19,362.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-19,359.9
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-19,333.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-19,336.8
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-19,290.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-19,279.8
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-19,237.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-19,238.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-19,240.0
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-20,189.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-20,192.4
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-20,193.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-20,188.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-20,175.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-20,362.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-20,356.6
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-20,361.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-20,359.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-20,332.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-20,336.1
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-20,290.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-20,279.5
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-20,235.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-20,236.0
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-21,185.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-21,191.6
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-21,193.4
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-21,187.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-21,174.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-21,368.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-21,365.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-21,362.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-21,332.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-21,335.0
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-21,280.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-21,232.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-21,233.5
MAI Dolar MATba,MAI.ROS/JUL23,2023-07-24,185.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-24,197.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-24,198.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-24,194.4
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-24,182.0
SOJ Dolar MATba,SOJ.ROS/JUL23,2023-07-24,369.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-24,365.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-24,368.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-24,367.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-24,332.8
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-24,337.0
TRI Dolar MATba,TRI.ROS/JUL23,2023-07-24,286.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-24,285.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-24,244.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-24,245.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-25,205.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-25,205.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-25,196.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-25,184.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-25,363.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-25,367.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-25,365.1
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-25,334.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-25,337.0
TRI Dolar MATba,TRI.ROS/AGO23,2023-07-25,270.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-25,245.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-25,246.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-25,246.9
TRI Dolar MATba,TRI.ROS/JUL24,2023-07-25,249.8
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-26,200.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-26,200.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-26,192.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-26,179.9
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-26,368.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-26,371.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-26,369.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-26,335.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-26,339.3
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-07-26,344.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-26,275.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-26,242.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-26,243.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-27,203.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-27,203.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-27,194.7
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-27,181.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-27,367.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-27,370.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-27,368.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-27,335.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-27,338.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-27,274.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-27,241.1
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-27,243.0
TRI Dolar MATba,TRI.ROS/MAR24,2023-07-27,244.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-28,198.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-28,198.9
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-28,191.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-28,177.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-28,368.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-28,370.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-28,367.6
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-28,334.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-07-28,338.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-07-28,344.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-28,240.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-28,241.3
MAI Dolar MATba,MAI.ROS/SEP23,2023-07-31,194.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-07-31,192.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-07-31,186.3
MAI Dolar MATba,MAI.ROS/JUL24,2023-07-31,174.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-07-31,363.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-07-31,364.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-07-31,362.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-07-31,330.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-07-31,277.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-07-31,231.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-07-31,232.3
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-01,194.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-01,191.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-01,187.3
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-01,175.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-01,360.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-01,363.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-01,361.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-01,332.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-01,335.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-01,275.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-01,228.6
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-01,229.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-02,197.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-02,192.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-02,188.7
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-02,176.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-02,357.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-02,363.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-02,360.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-02,330.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-02,333.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-02,275.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-02,229.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-02,231.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-03,195.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-03,190.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-03,186.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-03,174.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-03,353.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-03,363.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-03,330.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-03,269.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-03,229.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-03,230.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-04,197.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-04,190.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-04,189.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-04,176.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-04,355.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-04,362.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-04,359.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-04,328.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-04,332.4
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-04,271.1
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-04,231.9
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-04,232.5
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-04,236.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-07,194.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-07,189.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-07,188.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-07,176.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-07,350.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-07,359.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-07,356.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-07,325.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-07,328.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-07,268.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-07,233.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-07,235.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-07,240.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-08,192.6
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-08,189.9
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-08,187.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-08,177.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-08,353.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-08,359.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-08,355.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-08,326.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-08,330.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-08,233.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-08,234.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-09,190.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-09,189.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-09,185.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-09,174.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-09,355.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-09,360.7
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-09,358.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-09,326.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-09,330.5
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-09,260.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-09,235.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-09,236.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-10,191.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-10,188.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-10,185.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-10,173.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-10,356.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-10,361.6
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-10,359.8
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-10,324.4
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-10,329.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-10,235.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-10,236.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-11,188.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-11,186.0
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-11,182.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-11,171.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-11,353.5
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-11,360.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-11,358.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-11,320.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-11,326.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-11,253.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-11,234.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-11,235.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-14,182.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-14,182.8
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-14,179.8
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-14,171.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-14,358.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-14,360.5
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-14,359.7
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-14,324.9
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-14,248.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-14,233.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-14,233.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-14,238.2
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-15,177.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-15,178.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-15,176.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-15,166.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-15,355.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-15,355.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-15,354.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-15,325.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-15,329.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-15,245.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-15,232.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-15,233.6
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-15,237.7
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-16,179.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-16,178.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-16,177.5
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-16,167.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-16,352.1
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-16,350.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-16,350.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-16,328.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-16,332.5
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-16,234.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-16,235.5
TRI Dolar MATba,TRI.ROS/MAR24,2023-08-16,237.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-16,241.0
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-17,184.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-17,183.5
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-17,184.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-17,174.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-17,359.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-17,358.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-17,358.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-17,335.2
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-17,338.4
SOJ Dolar MATba,SOJ.ROS/NOV24,2023-08-17,344.0
TRI Dolar MATba,TRI.ROS/SEP23,2023-08-17,247.5
TRI Dolar MATba,TRI.BA/SEP23,2023-08-17,285.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-17,234.5
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-17,235.5
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-18,187.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-18,184.9
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-18,185.9
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-18,175.5
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-18,362.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-18,358.2
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-18,358.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-18,333.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2023-08-18,337.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-18,237.0
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-18,239.0
TRI Dolar MATba,TRI.ROS/JUL24,2023-08-18,242.6
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-22,182.0
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-22,179.6
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-22,180.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-22,169.0
SOJ Dolar MATba,SOJ.ROS/SEP23,2023-08-22,362.0
SOJ Dolar MATba,SOJ.ROS/NOV23,2023-08-22,356.0
SOJ Dolar MATba,SOJ.ROS/ENE24,2023-08-22,356.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2023-08-22,332.0
TRI Dolar MATba,TRI.ROS/DIC23,2023-08-22,236.2
TRI Dolar MATba,TRI.ROS/ENE24,2023-08-22,237.2
MAI Dolar MATba,MAI.ROS/SEP23,2023-08-23,185.5
MAI Dolar MATba,MAI.ROS/DIC23,2023-08-23,184.6
MAI Dolar MATba,MAI.ROS/ABR24,2023-08-23,186.0
MAI Dolar MATba,MAI.ROS/JUL24,2023-08-23,174.5
