FECHA,PRODUCTO,TIPO CONTRATO,AJUSTE / PRIMA REF.
2023-04-25,SOJ Dolar MATba,SOJ.ROS/MAY24,353.0
2023-04-25,TRI Dolar MATba,TRI.ROS/JUL23,280.0
2023-04-25,TRI Dolar MATba,TRI.ROS/DIC23,229.5
2023-04-25,TRI Dolar MATba,TRI.ROS/ENE24,230.0
2023-04-26,MAI Dolar MATba,MAI.ROS/MAY23,215.0
2023-04-26,MAI Dolar MATba,MAI.ROS/JUL23,198.0
2023-04-26,MAI Dolar MATba,MAI.ROS/SEP23,203.0
2023-04-26,MAI Dolar MATba,MAI.ROS/DIC23,210.0
2023-04-26,MAI Dolar MATba,MAI.ROS/ABR24,201.6
2023-04-26,SOJ Dolar MATba,SOJ.ROS/MAY23,353.0
2023-04-26,SOJ Dolar MATba,SOJ.ROS/JUL23,375.5
2023-04-26,SOJ Dolar MATba,SOJ.ROS/SEP23,380.0
2023-04-26,SOJ Dolar MATba,SOJ.ROS/NOV23,386.0
2023-04-26,SOJ Dolar MATba,SOJ.ROS/ENE24,385.0
2023-04-26,SOJ Dolar MATba,SOJ.ROS/MAY24,350.5
2023-04-26,TRI Dolar MATba,TRI.ROS/MAY23,285.0
2023-04-26,TRI Dolar MATba,TRI.ROS/JUL23,283.0
2023-04-26,TRI Dolar MATba,TRI.ROS/DIC23,227.0
2023-04-26,TRI Dolar MATba,TRI.ROS/ENE24,230.0
2023-04-27,MAI Dolar MATba,MAI.ROS/MAY23,208.1
2023-04-27,MAI Dolar MATba,MAI.ROS/JUL23,194.0
2023-04-27,MAI Dolar MATba,MAI.ROS/SEP23,199.5
2023-04-27,MAI Dolar MATba,MAI.ROS/DIC23,206.0
2023-04-27,MAI Dolar MATba,MAI.ROS/ABR24,195.0
2023-04-27,SOJ Dolar MATba,SOJ.ROS/MAY23,347.5
2023-04-27,SOJ Dolar MATba,SOJ.ROS/JUL23,372.0
2023-04-27,SOJ Dolar MATba,SOJ.ROS/SEP23,378.1
2023-04-27,SOJ Dolar MATba,SOJ.ROS/NOV23,384.5
2023-04-27,SOJ Dolar MATba,SOJ.ROS/ENE24,384.0
2023-04-27,SOJ Dolar MATba,SOJ.ROS/MAY24,348.5
2023-04-27,TRI Dolar MATba,TRI.ROS/JUL23,284.0
2023-04-27,TRI Dolar MATba,TRI.ROS/DIC23,225.4
2023-04-27,TRI Dolar MATba,TRI.ROS/MAR24,230.0
2023-04-28,MAI Dolar MATba,MAI.ROS/MAY23,211.1
2023-04-28,MAI Dolar MATba,MAI.ROS/JUL23,197.0
2023-04-28,MAI Dolar MATba,MAI.ROS/SEP23,202.1
2023-04-28,MAI Dolar MATba,MAI.ROS/DIC23,208.0
2023-04-28,MAI Dolar MATba,MAI.ROS/ABR24,198.1
2023-04-28,MAI Dolar MATba,MAI.ROS/JUL24,187.0
2023-04-28,SOJ Dolar MATba,SOJ.ROS/MAY23,346.5
2023-04-28,SOJ Dolar MATba,SOJ.ROS/JUL23,375.1
2023-04-28,SOJ Dolar MATba,SOJ.ROS/SEP23,380.9
2023-04-28,SOJ Dolar MATba,SOJ.ROS/NOV23,385.0
2023-04-28,SOJ Dolar MATba,SOJ.ROS/MAY24,347.5
2023-04-28,TRI Dolar MATba,TRI.ROS/MAY23,287.6
2023-04-28,TRI Dolar MATba,TRI.ROS/JUL23,286.0
2023-04-28,TRI Dolar MATba,TRI.ROS/DIC23,226.0
2023-04-28,TRI Dolar MATba,TRI.ROS/ENE24,227.5
2023-05-02,MAI Dolar MATba,MAI.ROS/MAY23,210.0
2023-05-02,MAI Dolar MATba,MAI.ROS/JUL23,197.0
2023-05-02,MAI Dolar MATba,MAI.ROS/SEP23,202.0
2023-05-02,MAI Dolar MATba,MAI.ROS/DIC23,210.0
2023-05-02,MAI Dolar MATba,MAI.ROS/JUL24,189.0
2023-05-02,SOJ Dolar MATba,SOJ.ROS/MAY23,347.3
2023-05-02,SOJ Dolar MATba,SOJ.ROS/JUL23,372.0
2023-05-02,SOJ Dolar MATba,SOJ.ROS/NOV23,381.4
2023-05-02,SOJ Dolar MATba,SOJ.ROS/MAY24,346.0
2023-05-02,TRI Dolar MATba,TRI.ROS/MAY23,285.0
2023-05-02,TRI Dolar MATba,TRI.ROS/JUL23,283.0
2023-05-02,TRI Dolar MATba,TRI.ROS/DIC23,222.5
2023-05-02,TRI Dolar MATba,TRI.ROS/ENE24,223.6
2023-05-03,MAI Dolar MATba,MAI.ROS/MAY23,210.0
2023-05-03,MAI Dolar MATba,MAI.ROS/JUL23,200.0
2023-05-03,MAI Dolar MATba,MAI.ROS/SEP23,203.0
2023-05-03,MAI Dolar MATba,MAI.ROS/DIC23,210.0
2023-05-03,MAI Dolar MATba,MAI.ROS/ABR24,199.0
2023-05-03,MAI Dolar MATba,MAI.ROS/JUL24,189.4
2023-05-03,SOJ Dolar MATba,SOJ.ROS/MAY23,345.5
2023-05-03,SOJ Dolar MATba,SOJ.ROS/JUL23,370.0
2023-05-03,SOJ Dolar MATba,SOJ.ROS/NOV23,380.5
2023-05-03,SOJ Dolar MATba,SOJ.ROS/MAY24,345.5
2023-05-03,TRI Dolar MATba,TRI.ROS/JUL23,293.1
2023-05-03,TRI Dolar MATba,TRI.ROS/SEP23,290.0
2023-05-03,TRI Dolar MATba,TRI.ROS/DIC23,235.0
2023-05-03,TRI Dolar MATba,TRI.ROS/ENE24,236.0
2023-05-04,MAI Dolar MATba,MAI.ROS/MAY23,211.0
2023-05-04,MAI Dolar MATba,MAI.ROS/JUL23,199.5
2023-05-04,MAI Dolar MATba,MAI.ROS/SEP23,203.6
2023-05-04,MAI Dolar MATba,MAI.ROS/DIC23,209.0
2023-05-04,MAI Dolar MATba,MAI.ROS/ABR24,197.0
2023-05-04,MAI Dolar MATba,MAI.ROS/JUL24,188.0
2023-05-04,SOJ Dolar MATba,SOJ.ROS/MAY23,349.5
2023-05-04,SOJ Dolar MATba,SOJ.ROS/JUL23,372.0
2023-05-04,SOJ Dolar MATba,SOJ.ROS/SEP23,376.8
2023-05-04,SOJ Dolar MATba,SOJ.ROS/NOV23,383.5
2023-05-04,SOJ Dolar MATba,SOJ.ROS/ENE24,384.1
2023-05-04,SOJ Dolar MATba,SOJ.ROS/MAY24,346.0
2023-05-04,TRI Dolar MATba,TRI.ROS/JUL23,292.0
2023-05-04,TRI Dolar MATba,TRI.ROS/DIC23,239.0
2023-05-04,TRI Dolar MATba,TRI.ROS/ENE24,241.0
2023-05-05,MAI Dolar MATba,MAI.ROS/JUL23,201.0
2023-05-05,MAI Dolar MATba,MAI.ROS/SEP23,204.7
2023-05-05,MAI Dolar MATba,MAI.ROS/DIC23,209.8
2023-05-05,MAI Dolar MATba,MAI.ROS/ABR24,198.0
2023-05-05,MAI Dolar MATba,MAI.ROS/JUL24,190.0
2023-05-05,SOJ Dolar MATba,SOJ.ROS/MAY23,355.0
2023-05-05,SOJ Dolar MATba,SOJ.ROS/JUL23,376.5
2023-05-05,SOJ Dolar MATba,SOJ.ROS/NOV23,387.5
2023-05-05,SOJ Dolar MATba,SOJ.ROS/ENE24,387.5
2023-05-05,SOJ Dolar MATba,SOJ.ROS/MAY24,349.0
2023-05-05,TRI Dolar MATba,TRI.ROS/JUL23,293.0
2023-05-05,TRI Dolar MATba,TRI.ROS/DIC23,241.5
2023-05-08,MAI Dolar MATba,MAI.ROS/MAY23,212.0
2023-05-08,MAI Dolar MATba,MAI.ROS/JUL23,199.0
2023-05-08,MAI Dolar MATba,MAI.ROS/SEP23,203.5
2023-05-08,MAI Dolar MATba,MAI.ROS/DIC23,207.8
2023-05-08,MAI Dolar MATba,MAI.ROS/ABR24,196.0
2023-05-08,SOJ Dolar MATba,SOJ.ROS/MAY23,362.0
2023-05-08,SOJ Dolar MATba,SOJ.ROS/JUL23,378.5
2023-05-08,SOJ Dolar MATba,SOJ.ROS/NOV23,389.5
2023-05-08,SOJ Dolar MATba,SOJ.ROS/ENE24,389.1
2023-05-08,SOJ Dolar MATba,SOJ.ROS/MAY24,348.0
2023-05-08,TRI Dolar MATba,TRI.ROS/JUL23,294.5
2023-05-08,TRI Dolar MATba,TRI.ROS/DIC23,242.0
2023-05-08,TRI Dolar MATba,TRI.ROS/ENE24,244.0
2023-05-09,MAI Dolar MATba,MAI.ROS/MAY23,210.0
2023-05-09,MAI Dolar MATba,MAI.ROS/JUL23,195.0
2023-05-09,MAI Dolar MATba,MAI.ROS/SEP23,198.6
2023-05-09,MAI Dolar MATba,MAI.ROS/DIC23,202.0
2023-05-09,MAI Dolar MATba,MAI.ROS/ABR24,193.5
2023-05-09,MAI Dolar MATba,MAI.ROS/JUL24,183.0
2023-05-09,SOJ Dolar MATba,SOJ.ROS/MAY23,365.0
2023-05-09,SOJ Dolar MATba,SOJ.ROS/JUN23,376.0
2023-05-09,SOJ Dolar MATba,SOJ.ROS/JUL23,376.0
2023-05-09,SOJ Dolar MATba,SOJ.ROS/SEP23,381.0
2023-05-09,SOJ Dolar MATba,SOJ.ROS/NOV23,386.5
2023-05-09,SOJ Dolar MATba,SOJ.ROS/MAY24,345.5
2023-05-09,TRI Dolar MATba,TRI.ROS/JUL23,295.0
2023-05-09,TRI Dolar MATba,TRI.ROS/DIC23,242.0
2023-05-09,TRI Dolar MATba,TRI.ROS/ENE24,244.0
2023-05-10,MAI Dolar MATba,MAI.ROS/MAY23,215.0
2023-05-10,MAI Dolar MATba,MAI.ROS/JUL23,197.7
2023-05-10,MAI Dolar MATba,MAI.ROS/SEP23,202.5
2023-05-10,MAI Dolar MATba,MAI.ROS/DIC23,206.5
2023-05-10,MAI Dolar MATba,MAI.ROS/ABR24,198.5
2023-05-10,MAI Dolar MATba,MAI.ROS/JUL24,188.0
2023-05-10,SOJ Dolar MATba,SOJ.ROS/MAY23,373.0
2023-05-10,SOJ Dolar MATba,SOJ.ROS/JUN23,381.6
2023-05-10,SOJ Dolar MATba,SOJ.ROS/JUL23,381.0
2023-05-10,SOJ Dolar MATba,SOJ.ROS/SEP23,386.3
2023-05-10,SOJ Dolar MATba,SOJ.ROS/NOV23,392.5
2023-05-10,SOJ Dolar MATba,SOJ.ROS/ENE24,393.0
2023-05-10,SOJ Dolar MATba,SOJ.ROS/MAY24,347.0
2023-05-10,TRI Dolar MATba,TRI.ROS/JUL23,299.0
2023-05-10,TRI Dolar MATba,TRI.ROS/DIC23,242.0
2023-05-11,MAI Dolar MATba,MAI.ROS/MAY23,213.0
2023-05-11,MAI Dolar MATba,MAI.ROS/JUL23,195.5
2023-05-11,MAI Dolar MATba,MAI.ROS/SEP23,200.0
2023-05-11,MAI Dolar MATba,MAI.ROS/DIC23,206.0
2023-05-11,MAI Dolar MATba,MAI.ROS/ABR24,198.1
2023-05-11,MAI Dolar MATba,MAI.ROS/JUL24,187.0
2023-05-11,SOJ Dolar MATba,SOJ.ROS/MAY23,377.0
2023-05-11,SOJ Dolar MATba,SOJ.ROS/JUL23,384.5
2023-05-11,SOJ Dolar MATba,SOJ.ROS/SEP23,389.0
2023-05-11,SOJ Dolar MATba,SOJ.ROS/NOV23,393.0
2023-05-11,SOJ Dolar MATba,SOJ.ROS/ENE24,393.5
2023-05-11,SOJ Dolar MATba,SOJ.ROS/MAY24,347.0
2023-05-11,TRI Dolar MATba,TRI.ROS/JUL23,305.0
2023-05-11,TRI Dolar MATba,TRI.ROS/DIC23,245.0
2023-05-12,MAI Dolar MATba,MAI.ROS/MAY23,215.6
2023-05-12,MAI Dolar MATba,MAI.ROS/JUL23,194.0
2023-05-12,MAI Dolar MATba,MAI.ROS/SEP23,200.0
2023-05-12,MAI Dolar MATba,MAI.ROS/DIC23,207.0
2023-05-12,MAI Dolar MATba,MAI.ROS/ABR24,201.5
2023-05-12,MAI Dolar MATba,MAI.ROS/JUL24,188.0
2023-05-12,SOJ Dolar MATba,SOJ.ROS/MAY23,374.0
2023-05-12,SOJ Dolar MATba,SOJ.ROS/JUN23,385.0
2023-05-12,SOJ Dolar MATba,SOJ.ROS/JUL23,385.0
2023-05-12,SOJ Dolar MATba,SOJ.ROS/SEP23,388.2
2023-05-12,SOJ Dolar MATba,SOJ.ROS/NOV23,392.6
2023-05-12,SOJ Dolar MATba,SOJ.ROS/ENE24,391.9
2023-05-12,SOJ Dolar MATba,SOJ.ROS/MAY24,345.5
2023-05-12,TRI Dolar MATba,TRI.ROS/MAY23,306.0
2023-05-12,TRI Dolar MATba,TRI.ROS/JUL23,309.5
2023-05-12,TRI Dolar MATba,TRI.ROS/DIC23,247.0
2023-05-12,TRI Dolar MATba,TRI.ROS/ENE24,248.5
2023-05-15,MAI Dolar MATba,MAI.ROS/MAY23,214.0
2023-05-15,MAI Dolar MATba,MAI.ROS/JUL23,196.5
2023-05-15,MAI Dolar MATba,MAI.ROS/SEP23,203.0
2023-05-15,MAI Dolar MATba,MAI.ROS/DIC23,208.5
2023-05-15,MAI Dolar MATba,MAI.ROS/ABR24,200.0
2023-05-15,MAI Dolar MATba,MAI.ROS/JUL24,191.0
2023-05-15,SOJ Dolar MATba,SOJ.ROS/MAY23,369.5
2023-05-15,SOJ Dolar MATba,SOJ.ROS/JUL23,383.7
2023-05-15,SOJ Dolar MATba,SOJ.ROS/NOV23,389.5
2023-05-15,SOJ Dolar MATba,SOJ.ROS/ENE24,390.0
2023-05-15,SOJ Dolar MATba,SOJ.ROS/MAY24,347.0
2023-05-15,TRI Dolar MATba,TRI.ROS/JUL23,313.0
2023-05-15,TRI Dolar MATba,TRI.ROS/DIC23,252.0
2023-05-15,TRI Dolar MATba,TRI.ROS/ENE24,253.5
2023-05-15,TRI Dolar MATba,TRI.ROS/MAR24,256.0
2023-05-16,MAI Dolar MATba,MAI.ROS/MAY23,215.0
2023-05-16,MAI Dolar MATba,MAI.ROS/JUL23,194.0
2023-05-16,MAI Dolar MATba,MAI.ROS/SEP23,200.5
2023-05-16,MAI Dolar MATba,MAI.ROS/DIC23,205.0
2023-05-16,MAI Dolar MATba,MAI.ROS/ABR24,196.0
2023-05-16,MAI Dolar MATba,MAI.ROS/JUL24,186.0
2023-05-16,SOJ Dolar MATba,SOJ.ROS/JUL23,377.0
2023-05-16,SOJ Dolar MATba,SOJ.ROS/NOV23,382.0
2023-05-16,SOJ Dolar MATba,SOJ.ROS/MAY24,342.0
2023-05-16,TRI Dolar MATba,TRI.ROS/JUL23,315.0
2023-05-16,TRI Dolar MATba,TRI.ROS/DIC23,250.0
2023-05-16,TRI Dolar MATba,TRI.ROS/ENE24,251.9
2023-05-17,MAI Dolar MATba,MAI.ROS/MAY23,210.0
2023-05-17,MAI Dolar MATba,MAI.ROS/JUL23,187.0
2023-05-17,MAI Dolar MATba,MAI.ROS/SEP23,193.0
2023-05-17,MAI Dolar MATba,MAI.ROS/DIC23,198.6
2023-05-17,MAI Dolar MATba,MAI.ROS/ABR24,190.0
2023-05-17,MAI Dolar MATba,MAI.ROS/JUL24,180.0
2023-05-17,SOJ Dolar MATba,SOJ.ROS/JUL23,380.5
2023-05-17,SOJ Dolar MATba,SOJ.ROS/SEP23,383.0
2023-05-17,SOJ Dolar MATba,SOJ.ROS/NOV23,387.0
2023-05-17,SOJ Dolar MATba,SOJ.ROS/ENE24,387.0
2023-05-17,SOJ Dolar MATba,SOJ.ROS/MAY24,338.0
2023-05-17,SOJ Dolar MATba,SOJ.ROS/JUL24,341.0
2023-05-17,TRI Dolar MATba,TRI.ROS/JUL23,317.0
2023-05-17,TRI Dolar MATba,TRI.ROS/SEP23,310.0
2023-05-17,TRI Dolar MATba,TRI.ROS/DIC23,237.0
2023-05-17,TRI Dolar MATba,TRI.ROS/ENE24,238.0
2023-05-18,MAI Dolar MATba,MAI.ROS/MAY23,205.0
2023-05-18,MAI Dolar MATba,MAI.ROS/JUL23,186.0
2023-05-18,MAI Dolar MATba,MAI.ROS/SEP23,192.5
2023-05-18,MAI Dolar MATba,MAI.ROS/DIC23,200.0
2023-05-18,MAI Dolar MATba,MAI.ROS/ABR24,189.0
2023-05-18,MAI Dolar MATba,MAI.ROS/JUL24,178.0
2023-05-18,SOJ Dolar MATba,SOJ.ROS/JUN23,393.0
2023-05-18,SOJ Dolar MATba,SOJ.ROS/JUL23,385.5
2023-05-18,SOJ Dolar MATba,SOJ.ROS/SEP23,387.5
2023-05-18,SOJ Dolar MATba,SOJ.ROS/NOV23,391.2
2023-05-18,SOJ Dolar MATba,SOJ.ROS/ENE24,389.6
2023-05-18,SOJ Dolar MATba,SOJ.ROS/MAY24,337.9
2023-05-18,SOJ Dolar MATba,SOJ.ROS/JUL24,341.6
2023-05-18,TRI Dolar MATba,TRI.ROS/JUL23,320.0
2023-05-18,TRI Dolar MATba,TRI.ROS/SEP23,312.0
2023-05-18,TRI Dolar MATba,TRI.ROS/DIC23,237.0
2023-05-18,TRI Dolar MATba,TRI.ROS/ENE24,237.0
2023-05-19,MAI Dolar MATba,MAI.ROS/MAY23,205.0
2023-05-19,MAI Dolar MATba,MAI.ROS/JUL23,184.5
2023-05-19,MAI Dolar MATba,MAI.ROS/SEP23,192.0
2023-05-19,MAI Dolar MATba,MAI.ROS/DIC23,199.5
2023-05-19,MAI Dolar MATba,MAI.ROS/ABR24,187.5
2023-05-19,MAI Dolar MATba,MAI.ROS/JUL24,177.0
2023-05-19,SOJ Dolar MATba,SOJ.ROS/JUN23,388.0
2023-05-19,SOJ Dolar MATba,SOJ.ROS/JUL23,383.5
2023-05-19,SOJ Dolar MATba,SOJ.ROS/NOV23,388.0
2023-05-19,SOJ Dolar MATba,SOJ.ROS/ENE24,387.0
2023-05-19,SOJ Dolar MATba,SOJ.ROS/MAY24,335.5
2023-05-19,SOJ Dolar MATba,SOJ.ROS/JUL24,340.0
2023-05-19,TRI Dolar MATba,TRI.ROS/JUL23,318.0
2023-05-19,TRI Dolar MATba,TRI.ROS/SEP23,312.0
2023-05-19,TRI Dolar MATba,TRI.ROS/DIC23,236.0
2023-05-22,MAI Dolar MATba,MAI.ROS/MAY23,205.0
2023-05-22,MAI Dolar MATba,MAI.ROS/JUL23,186.5
2023-05-22,MAI Dolar MATba,MAI.ROS/SEP23,193.8
2023-05-22,MAI Dolar MATba,MAI.ROS/DIC23,200.3
2023-05-22,MAI Dolar MATba,MAI.ROS/ABR24,192.0
2023-05-22,MAI Dolar MATba,MAI.ROS/JUL24,181.0
2023-05-22,SOJ Dolar MATba,SOJ.ROS/JUL23,384.0
2023-05-22,SOJ Dolar MATba,SOJ.ROS/SEP23,386.0
2023-05-22,SOJ Dolar MATba,SOJ.ROS/NOV23,388.5
2023-05-22,SOJ Dolar MATba,SOJ.ROS/ENE24,386.9
2023-05-22,SOJ Dolar MATba,SOJ.ROS/MAY24,339.0
2023-05-22,TRI Dolar MATba,TRI.ROS/JUL23,319.0
2023-05-22,TRI Dolar MATba,TRI.ROS/DIC23,236.0
2023-05-23,MAI Dolar MATba,MAI.ROS/JUL23,189.9
2023-05-23,MAI Dolar MATba,MAI.ROS/SEP23,196.4
2023-05-23,MAI Dolar MATba,MAI.ROS/DIC23,204.0
2023-05-23,MAI Dolar MATba,MAI.ROS/ABR24,192.1
2023-05-23,MAI Dolar MATba,MAI.ROS/JUL24,182.5
2023-05-23,SOJ Dolar MATba,SOJ.ROS/JUL23,379.0
2023-05-23,SOJ Dolar MATba,SOJ.ROS/SEP23,381.6
2023-05-23,SOJ Dolar MATba,SOJ.ROS/NOV23,384.0
2023-05-23,SOJ Dolar MATba,SOJ.ROS/ENE24,383.4
2023-05-23,SOJ Dolar MATba,SOJ.ROS/MAY24,338.0
2023-05-23,SOJ Dolar MATba,SOJ.ROS/JUL24,342.0
2023-05-23,TRI Dolar MATba,TRI.ROS/JUL23,322.0
2023-05-23,TRI Dolar MATba,TRI.ROS/DIC23,235.0
2023-05-23,TRI Dolar MATba,TRI.ROS/ENE24,236.0
2023-05-24,MAI Dolar MATba,MAI.ROS/JUL23,192.0
2023-05-24,MAI Dolar MATba,MAI.ROS/SEP23,199.0
2023-05-24,MAI Dolar MATba,MAI.ROS/DIC23,205.0
2023-05-24,MAI Dolar MATba,MAI.ROS/ABR24,192.5
2023-05-24,MAI Dolar MATba,MAI.ROS/JUL24,180.0
2023-05-24,SOJ Dolar MATba,SOJ.ROS/JUL23,374.5
2023-05-24,SOJ Dolar MATba,SOJ.ROS/SEP23,377.0
2023-05-24,SOJ Dolar MATba,SOJ.ROS/NOV23,379.0
2023-05-24,SOJ Dolar MATba,SOJ.ROS/MAY24,339.0
2023-05-24,TRI Dolar MATba,TRI.ROS/JUN23,318.0
2023-05-24,TRI Dolar MATba,TRI.ROS/JUL23,315.0
2023-05-24,TRI Dolar MATba,TRI.ROS/SEP23,311.0
2023-05-24,TRI Dolar MATba,TRI.ROS/DIC23,233.0
2023-05-24,TRI Dolar MATba,TRI.ROS/ENE24,233.1
2023-05-29,MAI Dolar MATba,MAI.ROS/JUL23,196.0
2023-05-29,MAI Dolar MATba,MAI.ROS/SEP23,200.5
2023-05-29,MAI Dolar MATba,MAI.ROS/DIC23,205.4
2023-05-29,MAI Dolar MATba,MAI.ROS/ABR24,194.0
2023-05-29,MAI Dolar MATba,MAI.ROS/JUL24,182.0
2023-05-29,SOJ Dolar MATba,SOJ.ROS/JUL23,375.4
2023-05-29,SOJ Dolar MATba,SOJ.ROS/NOV23,379.0
2023-05-29,SOJ Dolar MATba,SOJ.ROS/ENE24,378.0
2023-05-29,SOJ Dolar MATba,SOJ.ROS/MAY24,342.5
2023-05-29,SOJ Dolar MATba,SOJ.ROS/JUL24,346.6
2023-05-29,TRI Dolar MATba,TRI.ROS/JUL23,320.0
2023-05-29,TRI Dolar MATba,TRI.ROS/DIC23,229.0
2023-05-29,TRI Dolar MATba,TRI.ROS/MAR24,235.0
2023-05-30,MAI Dolar MATba,MAI.ROS/JUL23,193.5
2023-05-30,MAI Dolar MATba,MAI.ROS/SEP23,199.0
2023-05-30,MAI Dolar MATba,MAI.ROS/DIC23,202.3
2023-05-30,MAI Dolar MATba,MAI.ROS/ABR24,192.5
2023-05-30,MAI Dolar MATba,MAI.ROS/JUL24,180.0
2023-05-30,SOJ Dolar MATba,SOJ.ROS/JUL23,377.0
2023-05-30,SOJ Dolar MATba,SOJ.ROS/SEP23,376.8
2023-05-30,SOJ Dolar MATba,SOJ.ROS/NOV23,378.0
2023-05-30,SOJ Dolar MATba,SOJ.ROS/ENE24,378.0
2023-05-30,SOJ Dolar MATba,SOJ.ROS/MAY24,338.5
2023-05-30,SOJ Dolar MATba,SOJ.ROS/JUL24,342.0
2023-05-30,TRI Dolar MATba,TRI.ROS/JUL23,316.5
2023-05-30,TRI Dolar MATba,TRI.ROS/DIC23,227.0
2023-05-30,TRI Dolar MATba,TRI.ROS/ENE24,227.5
2023-05-31,MAI Dolar MATba,MAI.ROS/JUN23,200.0
2023-05-31,MAI Dolar MATba,MAI.ROS/JUL23,190.0
2023-05-31,MAI Dolar MATba,MAI.ROS/SEP23,195.0
2023-05-31,MAI Dolar MATba,MAI.ROS/DIC23,198.0
2023-05-31,MAI Dolar MATba,MAI.ROS/ABR24,191.0
2023-05-31,MAI Dolar MATba,MAI.ROS/JUL24,179.0
2023-05-31,SOJ Dolar MATba,SOJ.ROS/JUN23,389.0
2023-05-31,SOJ Dolar MATba,SOJ.ROS/JUL23,380.0
2023-05-31,SOJ Dolar MATba,SOJ.ROS/SEP23,379.3
2023-05-31,SOJ Dolar MATba,SOJ.ROS/NOV23,377.0
2023-05-31,SOJ Dolar MATba,SOJ.ROS/ENE24,377.4
2023-05-31,SOJ Dolar MATba,SOJ.ROS/MAY24,339.5
2023-05-31,SOJ Dolar MATba,SOJ.ROS/JUL24,342.5
2023-05-31,TRI Dolar MATba,TRI.ROS/JUL23,318.0
2023-05-31,TRI Dolar MATba,TRI.ROS/DIC23,224.5
2023-05-31,TRI Dolar MATba,TRI.ROS/ENE24,226.5
2023-06-01,MAI Dolar MATba,MAI.ROS/JUL23,193.5
2023-06-01,MAI Dolar MATba,MAI.ROS/SEP23,198.0
2023-06-01,MAI Dolar MATba,MAI.ROS/DIC23,201.5
2023-06-01,MAI Dolar MATba,MAI.ROS/ABR24,192.0
2023-06-01,MAI Dolar MATba,MAI.ROS/JUL24,179.0
2023-06-01,SOJ Dolar MATba,SOJ.ROS/JUL23,378.0
2023-06-01,SOJ Dolar MATba,SOJ.ROS/NOV23,378.5
2023-06-01,SOJ Dolar MATba,SOJ.ROS/ENE24,379.0
2023-06-01,SOJ Dolar MATba,SOJ.ROS/MAY24,339.7
2023-06-01,SOJ Dolar MATba,SOJ.ROS/JUL24,341.7
2023-06-01,TRI Dolar MATba,TRI.ROS/JUL23,318.0
2023-06-01,TRI Dolar MATba,TRI.ROS/SEP23,315.0
2023-06-01,TRI Dolar MATba,TRI.ROS/DIC23,224.0
2023-06-02,MAI Dolar MATba,MAI.ROS/JUL23,193.5
2023-06-02,MAI Dolar MATba,MAI.ROS/SEP23,198.0
2023-06-02,MAI Dolar MATba,MAI.ROS/DIC23,200.5
2023-06-02,MAI Dolar MATba,MAI.ROS/ABR24,193.0
2023-06-02,MAI Dolar MATba,MAI.ROS/JUL24,177.0
2023-06-02,SOJ Dolar MATba,SOJ.ROS/JUL23,374.0
2023-06-02,SOJ Dolar MATba,SOJ.ROS/NOV23,373.0
2023-06-02,SOJ Dolar MATba,SOJ.ROS/ENE24,373.5
2023-06-02,SOJ Dolar MATba,SOJ.ROS/MAY24,340.0
2023-06-02,TRI Dolar MATba,TRI.ROS/JUL23,316.9
2023-06-02,TRI Dolar MATba,TRI.ROS/SEP23,314.4
2023-06-02,TRI Dolar MATba,TRI.ROS/DIC23,225.5
2023-06-02,TRI Dolar MATba,TRI.ROS/ENE24,227.0
2023-06-05,MAI Dolar MATba,MAI.ROS/JUL23,195.5
2023-06-05,MAI Dolar MATba,MAI.ROS/SEP23,198.0
2023-06-05,MAI Dolar MATba,MAI.ROS/DIC23,201.0
2023-06-05,MAI Dolar MATba,MAI.ROS/ABR24,194.0
2023-06-05,MAI Dolar MATba,MAI.ROS/JUL24,178.1
2023-06-05,SOJ Dolar MATba,SOJ.ROS/JUL23,372.5
2023-06-05,SOJ Dolar MATba,SOJ.ROS/NOV23,371.2
2023-06-05,SOJ Dolar MATba,SOJ.ROS/ENE24,372.5
2023-06-05,SOJ Dolar MATba,SOJ.ROS/MAY24,333.0
2023-06-05,SOJ Dolar MATba,SOJ.ROS/JUL24,336.5
2023-06-05,TRI Dolar MATba,TRI.ROS/JUL23,315.0
2023-06-05,TRI Dolar MATba,TRI.ROS/SEP23,310.0
2023-06-05,TRI Dolar MATba,TRI.ROS/DIC23,225.0
2023-06-05,TRI Dolar MATba,TRI.ROS/ENE24,227.0
2023-06-06,MAI Disponible,MAI.ROS/DIS23,204.0
2023-06-06,MAI Dolar MATba,MAI.ROS/JUL23,198.0
2023-06-06,MAI Dolar MATba,MAI.ROS/SEP23,199.6
2023-06-06,MAI Dolar MATba,MAI.ROS/DIC23,202.0
2023-06-06,MAI Dolar MATba,MAI.ROS/ABR24,191.0
2023-06-06,MAI Dolar MATba,MAI.ROS/JUL24,175.5
2023-06-06,SOJ Dolar MATba,SOJ.ROS/JUN23,390.0
2023-06-06,SOJ Dolar MATba,SOJ.ROS/JUL23,371.5
2023-06-06,SOJ Dolar MATba,SOJ.ROS/SEP23,369.6
2023-06-06,SOJ Dolar MATba,SOJ.ROS/NOV23,367.5
2023-06-06,SOJ Dolar MATba,SOJ.ROS/MAY24,326.0
2023-06-06,TRI Disponible,TRI.ROS/DIS23,325.0
2023-06-06,TRI Dolar MATba,TRI.ROS/JUN23,325.0
2023-06-06,TRI Dolar MATba,TRI.ROS/JUL23,316.5
2023-06-06,TRI Dolar MATba,TRI.ROS/SEP23,311.0
